TaskID,SourceRegion,TargetRegion,StartHour,EndHour,NetworkLatency_ms,GPU_Demand,TaskType
32890,RegionD,RegionD,1798.0,1800.35,5.0,19.0,AITraining
32891,RegionD,RegionD,1522.0,1526.1666666666667,5.0,110.0,AITraining
32892,RegionC,RegionC,1225.0,1227.35,5.0,18.0,BatchInference
32893,RegionD,RegionD,359.0,363.2166666666666,5.0,15.0,BatchInference
32894,RegionF,RegionF,2382.0,2383.5333333333333,5.0,70.0,AITraining
32895,RegionE,RegionE,1134.0,1140.4833333333331,5.0,6.0,RealTimeInference
32896,RegionA,RegionA,1836.0,1839.3333333333333,5.0,2.0,RealTimeInference
32897,RegionD,RegionD,991.0,995.5833333333334,5.0,104.0,AITraining
32898,RegionC,RegionC,1580.0,1582.4,5.0,8.0,BatchInference
32899,RegionE,RegionE,521.0,525.5833333333334,5.0,30.0,AITraining
32900,RegionE,RegionE,2291.0,2296.35,5.0,26.0,AITraining
32901,RegionF,RegionF,373.0,377.26666666666665,5.0,11.0,BatchInference
32902,RegionA,RegionA,1416.0,1417.6833333333334,5.0,15.0,BatchInference
32903,RegionA,RegionA,751.0,753.05,5.0,5.0,RealTimeInference
32904,RegionD,RegionD,2135.0,2141.6,5.0,97.0,AITraining
32905,RegionC,RegionC,851.0,851.5166666666667,5.0,6.0,BatchInference
32906,RegionD,RegionD,441.0,445.6833333333333,5.0,20.0,BatchInference
32907,RegionC,RegionC,2255.0,2257.2833333333333,5.0,4.0,RealTimeInference
32908,RegionF,RegionF,1968.0,1973.6666666666667,5.0,20.0,BatchInference
32909,RegionC,RegionC,1610.0,1615.15,5.0,101.0,AITraining
32910,RegionA,RegionA,1063.0,1067.0833333333333,5.0,4.0,RealTimeInference
32911,RegionD,RegionD,278.0,281.2,5.0,121.0,AITraining
32912,RegionD,RegionD,1165.0,1166.9666666666667,5.0,6.0,BatchInference
32913,RegionE,RegionE,1959.0,1959.3666666666663,5.0,127.0,AITraining
32914,RegionF,RegionF,1987.0,1990.1833333333332,5.0,92.0,AITraining
32915,RegionA,RegionA,1231.0,1232.7666666666669,5.0,21.0,BatchInference
32916,RegionA,RegionA,1669.0,1669.8833333333334,5.0,20.0,BatchInference
32917,RegionA,RegionA,2392.0,2394.883333333333,5.0,2.0,RealTimeInference
32918,RegionC,RegionC,316.0,319.76666666666665,5.0,17.0,BatchInference
32919,RegionB,RegionB,791.0,795.2833333333333,5.0,2.0,RealTimeInference
32920,RegionC,RegionC,2145.0,2145.9333333333334,5.0,4.0,RealTimeInference
32921,RegionF,RegionF,1797.0,1799.55,5.0,49.0,AITraining
32922,RegionA,RegionA,2036.0,2040.3166666666664,5.0,2.0,RealTimeInference
32923,RegionB,RegionB,2328.0,2333.266666666667,5.0,18.0,BatchInference
32924,RegionB,RegionB,224.0,227.06666666666663,5.0,13.0,BatchInference
32925,RegionC,RegionC,2209.0,2209.6833333333334,5.0,5.0,BatchInference
32926,RegionE,RegionE,2137.0,2142.116666666667,5.0,126.0,AITraining
32927,RegionF,RegionF,1564.0,1568.7333333333331,5.0,45.0,AITraining
32928,RegionF,RegionF,1158.0,1164.05,5.0,9.0,BatchInference
32929,RegionC,RegionC,715.0,719.5166666666667,5.0,73.0,AITraining
32930,RegionA,RegionA,1353.0,1356.3833333333334,5.0,3.0,RealTimeInference
32931,RegionD,RegionD,124.0,130.55,5.0,89.0,AITraining
32932,RegionE,RegionE,1328.0,1330.2333333333331,5.0,54.0,AITraining
32933,RegionE,RegionE,2191.0,2192.0,5.0,16.0,BatchInference
32934,RegionF,RegionF,1652.0,1654.0333333333333,5.0,4.0,BatchInference
32935,RegionA,RegionA,590.0,594.85,5.0,4.0,RealTimeInference
32936,RegionA,RegionA,1659.0,1663.6166666666666,5.0,6.0,RealTimeInference
32937,RegionB,RegionB,1072.0,1077.9333333333334,5.0,6.0,RealTimeInference
32938,RegionC,RegionC,1353.0,1354.5333333333333,5.0,23.0,BatchInference
32939,RegionC,RegionC,2176.0,2182.25,5.0,7.0,RealTimeInference
32940,RegionF,RegionF,1659.0,1660.1166666666666,5.0,39.0,AITraining
32941,RegionF,RegionF,464.0,468.4333333333333,5.0,10.0,BatchInference
32942,RegionA,RegionA,953.0,954.6166666666668,5.0,10.0,BatchInference
32943,RegionA,RegionA,543.0,544.1833333333333,5.0,5.0,RealTimeInference
32944,RegionB,RegionB,1200.0,1203.6166666666666,5.0,1.0,RealTimeInference
32945,RegionB,RegionB,956.0,957.3,5.0,4.0,RealTimeInference
32946,RegionE,RegionE,2135.0,2137.5666666666666,5.0,67.0,AITraining
32947,RegionC,RegionC,2055.0,2055.65,5.0,1.0,RealTimeInference
32948,RegionA,RegionA,1983.0,1983.7,5.0,64.0,AITraining
32949,RegionD,RegionD,192.0,198.1833333333333,5.0,124.0,AITraining
32950,RegionD,RegionD,1761.0,1763.9333333333334,5.0,108.0,AITraining
32951,RegionE,RegionE,2084.0,2087.4666666666667,5.0,117.0,AITraining
32952,RegionD,RegionD,1289.0,1289.4,5.0,8.0,BatchInference
32953,RegionC,RegionC,1038.0,1042.75,5.0,5.0,RealTimeInference
32954,RegionF,RegionF,1678.0,1681.45,5.0,16.0,BatchInference
32955,RegionA,RegionA,419.0,424.8333333333333,5.0,4.0,RealTimeInference
32956,RegionB,RegionB,57.0,58.21666666666667,5.0,10.0,BatchInference
32957,RegionD,RegionD,1433.0,1438.2,5.0,63.0,AITraining
32958,RegionE,RegionE,970.0,974.7,5.0,79.0,AITraining
32959,RegionE,RegionE,1698.0,1701.3833333333334,5.0,66.0,AITraining
32960,RegionE,RegionE,151.0,154.55,5.0,13.0,BatchInference
32961,RegionA,RegionA,1371.0,1371.6,5.0,5.0,RealTimeInference
32962,RegionA,RegionA,675.0,675.8166666666667,5.0,18.0,BatchInference
32963,RegionA,RegionA,1587.0,1588.8166666666666,5.0,5.0,RealTimeInference
32964,RegionC,RegionC,318.0,322.21666666666664,5.0,16.0,BatchInference
32965,RegionE,RegionE,547.0,553.4833333333333,5.0,95.0,AITraining
32966,RegionE,RegionE,1580.0,1585.6666666666667,5.0,8.0,BatchInference
32967,RegionF,RegionF,1371.0,1372.5166666666669,5.0,23.0,BatchInference
32968,RegionA,RegionA,1479.0,1481.4333333333334,5.0,1.0,RealTimeInference
32969,RegionD,RegionD,1991.0,1995.6666666666667,5.0,79.0,AITraining
32970,RegionD,RegionD,1852.0,1853.2333333333331,5.0,51.0,AITraining
32971,RegionB,RegionB,1299.0,1300.2333333333331,5.0,4.0,RealTimeInference
32972,RegionC,RegionC,1553.0,1559.5333333333333,5.0,6.0,RealTimeInference
32973,RegionF,RegionF,976.0,977.3833333333332,5.0,90.0,AITraining
32974,RegionA,RegionA,23.0,29.2,5.0,4.0,RealTimeInference
32975,RegionA,RegionA,651.0,652.05,5.0,2.0,RealTimeInference
32976,RegionB,RegionB,509.0,512.3666666666667,5.0,17.0,BatchInference
32977,RegionB,RegionB,877.0,877.6333333333333,5.0,3.0,RealTimeInference
32978,RegionE,RegionE,330.0,331.3,5.0,46.0,AITraining
32979,RegionF,RegionF,205.0,209.58333333333331,5.0,127.0,AITraining
32980,RegionD,RegionD,586.0,588.9333333333333,5.0,5.0,RealTimeInference
32981,RegionA,RegionA,1138.0,1142.9,5.0,5.0,RealTimeInference
32982,RegionD,RegionD,2125.0,2127.233333333333,5.0,94.0,AITraining
32983,RegionB,RegionB,130.0,131.53333333333333,5.0,7.0,RealTimeInference
32984,RegionE,RegionE,2185.0,2190.1,5.0,96.0,AITraining
32985,RegionD,RegionD,1813.0,1815.9666666666667,5.0,19.0,BatchInference
32986,RegionF,RegionF,1290.0,1294.6833333333334,5.0,59.0,AITraining
32987,RegionF,RegionF,1474.0,1478.7666666666669,5.0,19.0,BatchInference
32988,RegionA,RegionA,1990.0,1996.35,5.0,5.0,BatchInference
32989,RegionA,RegionA,1188.0,1190.8666666666666,5.0,7.0,RealTimeInference
32990,RegionD,RegionD,887.0,889.9166666666666,5.0,73.0,AITraining
32991,RegionB,RegionB,2295.0,2297.15,5.0,6.0,RealTimeInference
32992,RegionC,RegionC,937.0,937.8333333333334,5.0,4.0,RealTimeInference
32993,RegionF,RegionF,279.0,283.45,5.0,62.0,AITraining
32994,RegionA,RegionA,521.0,521.1666666666666,5.0,2.0,RealTimeInference
32995,RegionD,RegionD,271.0,273.01666666666665,5.0,37.0,AITraining
32996,RegionD,RegionD,987.0,987.3833333333332,5.0,26.0,AITraining
32997,RegionC,RegionC,1598.0,1603.8666666666666,5.0,4.0,BatchInference
32998,RegionE,RegionE,1075.0,1077.5833333333333,5.0,88.0,AITraining
32999,RegionF,RegionF,2119.0,2123.8166666666666,5.0,76.0,AITraining
33000,RegionF,RegionF,1467.0,1467.5166666666669,5.0,3.0,RealTimeInference
33001,RegionC,RegionC,2101.0,2103.2166666666667,5.0,26.0,AITraining
33002,RegionD,RegionD,40.0,43.25,5.0,86.0,AITraining
33003,RegionD,RegionD,1112.0,1113.4166666666667,5.0,116.0,AITraining
33004,RegionD,RegionD,2113.0,2119.266666666667,5.0,7.0,BatchInference
33005,RegionD,RegionD,845.0,850.4,5.0,4.0,BatchInference
33006,RegionC,RegionC,2365.0,2369.2166666666667,5.0,7.0,RealTimeInference
33007,RegionA,RegionA,1292.0,1295.6666666666667,5.0,13.0,BatchInference
33008,RegionD,RegionD,1117.0,1120.1333333333334,5.0,55.0,AITraining
33009,RegionB,RegionB,1748.0,1750.6666666666667,5.0,12.0,BatchInference
33010,RegionB,RegionB,1942.0,1947.6833333333332,5.0,5.0,RealTimeInference
33011,RegionC,RegionC,776.0,782.15,5.0,2.0,RealTimeInference
33012,RegionE,RegionE,218.0,219.65,5.0,14.0,BatchInference
33013,RegionF,RegionF,588.0,590.7666666666667,5.0,31.0,AITraining
33014,RegionA,RegionA,1224.0,1225.2333333333331,5.0,14.0,BatchInference
33015,RegionB,RegionB,2151.0,2152.6666666666665,5.0,9.0,BatchInference
33016,RegionC,RegionC,1424.0,1426.2833333333333,5.0,14.0,BatchInference
33017,RegionE,RegionE,2219.0,2225.55,5.0,112.0,AITraining
33018,RegionE,RegionE,119.0,122.05,5.0,29.0,AITraining
33019,RegionF,RegionF,251.0,252.56666666666663,5.0,37.0,AITraining
33020,RegionA,RegionA,1635.0,1640.5666666666666,5.0,5.0,BatchInference
33021,RegionA,RegionA,2349.0,2353.15,5.0,7.0,RealTimeInference
33022,RegionB,RegionB,1914.0,1917.2166666666667,5.0,23.0,BatchInference
33023,RegionD,RegionD,812.0,817.8833333333333,5.0,78.0,AITraining
33024,RegionB,RegionB,1706.0,1710.8666666666666,5.0,2.0,RealTimeInference
33025,RegionC,RegionC,1743.0,1748.0166666666669,5.0,3.0,RealTimeInference
33026,RegionF,RegionF,1660.0,1665.0666666666666,5.0,11.0,BatchInference
33027,RegionB,RegionB,1358.0,1363.75,5.0,122.0,AITraining
33028,RegionD,RegionD,2178.0,2183.733333333333,5.0,63.0,AITraining
33029,RegionD,RegionD,2266.0,2270.95,5.0,48.0,AITraining
33030,RegionC,RegionC,726.0,726.25,5.0,21.0,BatchInference
33031,RegionD,RegionD,1097.0,1099.5666666666666,5.0,12.0,BatchInference
33032,RegionE,RegionE,1592.0,1593.4833333333331,5.0,15.0,BatchInference
33033,RegionA,RegionA,336.0,342.2333333333333,5.0,7.0,RealTimeInference
33034,RegionA,RegionA,2170.0,2170.95,5.0,4.0,RealTimeInference
33035,RegionD,RegionD,1147.0,1148.9,5.0,54.0,AITraining
33036,RegionB,RegionB,175.0,175.16666666666666,5.0,6.0,RealTimeInference
33037,RegionE,RegionE,707.0,708.2,5.0,31.0,AITraining
33038,RegionE,RegionE,1252.0,1257.2,5.0,11.0,BatchInference
33039,RegionF,RegionF,1006.0,1007.4833333333332,5.0,31.0,AITraining
33040,RegionB,RegionB,2322.0,2322.983333333333,5.0,54.0,AITraining
33041,RegionA,RegionA,2112.0,2118.2,5.0,1.0,RealTimeInference
33042,RegionB,RegionB,327.0,328.35,5.0,4.0,RealTimeInference
33043,RegionB,RegionB,566.0,572.5166666666667,5.0,2.0,RealTimeInference
33044,RegionC,RegionC,744.0,747.9833333333333,5.0,3.0,RealTimeInference
33045,RegionC,RegionC,1397.0,1403.5333333333333,5.0,3.0,RealTimeInference
33046,RegionF,RegionF,394.0,399.25,5.0,93.0,AITraining
33047,RegionA,RegionA,2079.0,2080.1666666666665,5.0,1.0,RealTimeInference
33048,RegionB,RegionB,320.0,325.7333333333333,5.0,10.0,BatchInference
33049,RegionB,RegionB,1569.0,1571.9,5.0,1.0,RealTimeInference
33050,RegionE,RegionE,1142.0,1148.2166666666667,5.0,118.0,AITraining
33051,RegionC,RegionC,1329.0,1329.4,5.0,6.0,RealTimeInference
33052,RegionF,RegionF,443.0,445.05,5.0,7.0,BatchInference
33053,RegionB,RegionB,1588.0,1590.5333333333333,5.0,114.0,AITraining
33054,RegionD,RegionD,1359.0,1365.15,5.0,52.0,AITraining
33055,RegionB,RegionB,941.0,946.5666666666668,5.0,4.0,RealTimeInference
33056,RegionC,RegionC,32.0,33.28333333333333,5.0,12.0,BatchInference
33057,RegionC,RegionC,2201.0,2205.9333333333334,5.0,3.0,RealTimeInference
33058,RegionE,RegionE,2040.0,2042.4333333333332,5.0,17.0,BatchInference
33059,RegionF,RegionF,1522.0,1526.05,5.0,8.0,BatchInference
33060,RegionA,RegionA,220.0,225.65,5.0,4.0,RealTimeInference
33061,RegionA,RegionA,842.0,846.4666666666667,5.0,6.0,RealTimeInference
33062,RegionB,RegionB,648.0,650.4666666666667,5.0,4.0,RealTimeInference
33063,RegionE,RegionE,1765.0,1769.1166666666666,5.0,88.0,AITraining
33064,RegionC,RegionC,1948.0,1953.6166666666663,5.0,5.0,RealTimeInference
33065,RegionC,RegionC,1175.0,1176.9333333333334,5.0,1.0,RealTimeInference
33066,RegionA,RegionA,2086.0,2087.883333333333,5.0,12.0,BatchInference
33067,RegionD,RegionD,1175.0,1178.1666666666667,5.0,25.0,AITraining
33068,RegionA,RegionA,658.0,658.9666666666667,5.0,4.0,RealTimeInference
33069,RegionC,RegionC,1915.0,1915.95,5.0,22.0,BatchInference
33070,RegionD,RegionD,2178.0,2182.733333333333,5.0,7.0,BatchInference
33071,RegionE,RegionE,1729.0,1731.25,5.0,11.0,BatchInference
33072,RegionF,RegionF,897.0,901.6,5.0,22.0,BatchInference
33073,RegionA,RegionA,253.0,256.65,5.0,3.0,RealTimeInference
33074,RegionA,RegionA,574.0,574.65,5.0,1.0,RealTimeInference
33075,RegionB,RegionB,950.0,950.2333333333332,5.0,1.0,RealTimeInference
33076,RegionE,RegionE,1449.0,1451.6833333333334,5.0,84.0,AITraining
33077,RegionD,RegionD,994.0,995.3,5.0,17.0,BatchInference
33078,RegionE,RegionE,1780.0,1784.4166666666667,5.0,7.0,BatchInference
33079,RegionA,RegionA,967.0,968.4666666666668,5.0,9.0,BatchInference
33080,RegionA,RegionA,1456.0,1457.15,5.0,6.0,RealTimeInference
33081,RegionD,RegionD,1404.0,1404.6,5.0,57.0,AITraining
33082,RegionD,RegionD,712.0,714.2666666666667,5.0,119.0,AITraining
33083,RegionB,RegionB,1731.0,1736.2833333333333,5.0,5.0,RealTimeInference
33084,RegionF,RegionF,1137.0,1142.9,5.0,90.0,AITraining
33085,RegionF,RegionF,1718.0,1720.4,5.0,5.0,BatchInference
33086,RegionB,RegionB,608.0,614.5333333333333,5.0,53.0,AITraining
33087,RegionA,RegionA,1111.0,1116.6833333333334,5.0,2.0,RealTimeInference
33088,RegionB,RegionB,381.0,381.48333333333335,5.0,5.0,RealTimeInference
33089,RegionB,RegionB,327.0,329.55,5.0,3.0,RealTimeInference
33090,RegionC,RegionC,1457.0,1458.6333333333334,5.0,2.0,RealTimeInference
33091,RegionE,RegionE,2053.0,2056.083333333333,5.0,22.0,BatchInference
33092,RegionF,RegionF,2128.0,2133.333333333333,5.0,104.0,AITraining
33093,RegionA,RegionA,689.0,692.5,5.0,4.0,RealTimeInference
33094,RegionD,RegionD,843.0,847.9166666666666,5.0,97.0,AITraining
33095,RegionB,RegionB,1954.0,1957.5333333333333,5.0,5.0,RealTimeInference
33096,RegionE,RegionE,489.0,493.75,5.0,41.0,AITraining
33097,RegionE,RegionE,454.0,456.85,5.0,15.0,BatchInference
33098,RegionD,RegionD,1351.0,1354.7,5.0,4.0,RealTimeInference
33099,RegionA,RegionA,84.0,85.65,5.0,17.0,BatchInference
33100,RegionD,RegionD,1689.0,1689.5166666666669,5.0,56.0,AITraining
33101,RegionB,RegionB,239.0,239.9833333333333,5.0,13.0,BatchInference
33102,RegionC,RegionC,2040.0,2046.1333333333332,5.0,7.0,BatchInference
33103,RegionE,RegionE,763.0,768.5333333333333,5.0,112.0,AITraining
33104,RegionE,RegionE,1038.0,1042.9666666666667,5.0,23.0,BatchInference
33105,RegionF,RegionF,1407.0,1412.3333333333333,5.0,25.0,AITraining
33106,RegionA,RegionA,1920.0,1926.1166666666663,5.0,16.0,BatchInference
33107,RegionB,RegionB,1794.0,1798.5166666666669,5.0,23.0,BatchInference
33108,RegionB,RegionB,422.0,426.31666666666666,5.0,4.0,RealTimeInference
33109,RegionB,RegionB,451.0,457.2166666666666,5.0,7.0,RealTimeInference
33110,RegionD,RegionD,1700.0,1702.1,5.0,13.0,BatchInference
33111,RegionF,RegionF,1992.0,1997.8833333333332,5.0,94.0,AITraining
33112,RegionA,RegionA,479.0,485.56666666666666,5.0,7.0,RealTimeInference
33113,RegionD,RegionD,169.0,171.85,5.0,35.0,AITraining
33114,RegionB,RegionB,1222.0,1224.3166666666666,5.0,2.0,RealTimeInference
33115,RegionB,RegionB,1585.0,1589.7166666666667,5.0,6.0,RealTimeInference
33116,RegionD,RegionD,1299.0,1303.9166666666667,5.0,16.0,BatchInference
33117,RegionF,RegionF,1758.0,1759.0,5.0,23.0,AITraining
33118,RegionE,RegionE,2342.0,2344.45,5.0,3.0,RealTimeInference
33119,RegionA,RegionA,1750.0,1750.9833333333331,5.0,19.0,BatchInference
33120,RegionD,RegionD,1174.0,1175.05,5.0,56.0,AITraining
33121,RegionC,RegionC,2103.0,2108.5666666666666,5.0,15.0,BatchInference
33122,RegionB,RegionB,407.0,410.8666666666667,5.0,7.0,RealTimeInference
33123,RegionC,RegionC,2345.0,2349.75,5.0,6.0,RealTimeInference
33124,RegionC,RegionC,787.0,791.4666666666667,5.0,7.0,RealTimeInference
33125,RegionA,RegionA,2272.0,2275.2166666666667,5.0,10.0,BatchInference
33126,RegionD,RegionD,1412.0,1415.3666666666666,5.0,42.0,AITraining
33127,RegionD,RegionD,1950.0,1952.9333333333332,5.0,85.0,AITraining
33128,RegionB,RegionB,1548.0,1551.2666666666669,5.0,4.0,RealTimeInference
33129,RegionB,RegionB,767.0,773.0166666666667,5.0,2.0,RealTimeInference
33130,RegionF,RegionF,1939.0,1943.8666666666663,5.0,35.0,AITraining
33131,RegionF,RegionF,141.0,144.2,5.0,23.0,BatchInference
33132,RegionA,RegionA,2010.0,2010.8666666666663,5.0,7.0,RealTimeInference
33133,RegionD,RegionD,290.0,296.4,5.0,99.0,AITraining
33134,RegionD,RegionD,633.0,635.0166666666667,5.0,35.0,AITraining
33135,RegionD,RegionD,1252.0,1254.65,5.0,13.0,BatchInference
33136,RegionC,RegionC,452.0,453.8666666666667,5.0,6.0,RealTimeInference
33137,RegionF,RegionF,27.0,28.166666666666668,5.0,89.0,AITraining
33138,RegionA,RegionA,963.0,967.0833333333334,5.0,3.0,RealTimeInference
33139,RegionD,RegionD,1797.0,1801.2166666666667,5.0,119.0,AITraining
33140,RegionA,RegionA,2114.0,2114.9166666666665,5.0,3.0,RealTimeInference
33141,RegionD,RegionD,127.0,130.78333333333333,5.0,71.0,AITraining
33142,RegionD,RegionD,1021.0,1023.2666666666668,5.0,12.0,BatchInference
33143,RegionE,RegionE,1696.0,1699.9,5.0,15.0,BatchInference
33144,RegionF,RegionF,1259.0,1259.6333333333334,5.0,111.0,AITraining
33145,RegionB,RegionB,2021.0,2025.8333333333333,5.0,74.0,AITraining
33146,RegionA,RegionA,1551.0,1551.2166666666667,5.0,4.0,RealTimeInference
33147,RegionD,RegionD,1281.0,1284.8333333333333,5.0,51.0,AITraining
33148,RegionE,RegionE,10.0,15.016666666666666,5.0,98.0,AITraining
33149,RegionE,RegionE,479.0,481.9666666666666,5.0,104.0,AITraining
33150,RegionF,RegionF,1657.0,1662.25,5.0,90.0,AITraining
33151,RegionF,RegionF,1094.0,1097.0666666666666,5.0,99.0,AITraining
33152,RegionA,RegionA,981.0,985.6333333333332,5.0,1.0,RealTimeInference
33153,RegionB,RegionB,1695.0,1699.1833333333334,5.0,5.0,BatchInference
33154,RegionB,RegionB,773.0,777.3833333333333,5.0,2.0,RealTimeInference
33155,RegionE,RegionE,1365.0,1365.6,5.0,48.0,AITraining
33156,RegionC,RegionC,705.0,711.0833333333334,5.0,2.0,RealTimeInference
33157,RegionD,RegionD,316.0,318.7333333333333,5.0,3.0,RealTimeInference
33158,RegionA,RegionA,2083.0,2089.4666666666667,5.0,3.0,RealTimeInference
33159,RegionB,RegionB,21.0,23.85,5.0,11.0,BatchInference
33160,RegionD,RegionD,180.0,183.75,5.0,64.0,AITraining
33161,RegionB,RegionB,164.0,164.16666666666666,5.0,1.0,RealTimeInference
33162,RegionE,RegionE,573.0,576.4333333333333,5.0,53.0,AITraining
33163,RegionC,RegionC,523.0,529.2333333333333,5.0,4.0,RealTimeInference
33164,RegionF,RegionF,1470.0,1470.5166666666669,5.0,4.0,RealTimeInference
33165,RegionA,RegionA,537.0,538.7666666666667,5.0,5.0,RealTimeInference
33166,RegionD,RegionD,683.0,688.35,5.0,40.0,AITraining
33167,RegionB,RegionB,2219.0,2225.3,5.0,1.0,RealTimeInference
33168,RegionE,RegionE,962.0,966.45,5.0,121.0,AITraining
33169,RegionE,RegionE,1471.0,1476.05,5.0,89.0,AITraining
33170,RegionF,RegionF,201.0,207.46666666666667,5.0,6.0,BatchInference
33171,RegionA,RegionA,2339.0,2340.0333333333333,5.0,96.0,AITraining
33172,RegionD,RegionD,124.0,128.8,5.0,59.0,AITraining
33173,RegionB,RegionB,1739.0,1739.4833333333331,5.0,9.0,BatchInference
33174,RegionC,RegionC,290.0,290.2,5.0,9.0,BatchInference
33175,RegionD,RegionD,477.0,482.48333333333335,5.0,12.0,BatchInference
33176,RegionC,RegionC,377.0,381.85,5.0,4.0,RealTimeInference
33177,RegionF,RegionF,1925.0,1928.0833333333333,5.0,8.0,BatchInference
33178,RegionC,RegionC,742.0,744.4666666666667,5.0,89.0,AITraining
33179,RegionB,RegionB,1907.0,1911.8166666666664,5.0,22.0,BatchInference
33180,RegionC,RegionC,2315.0,2320.983333333333,5.0,6.0,BatchInference
33181,RegionE,RegionE,408.0,413.35,5.0,34.0,AITraining
33182,RegionC,RegionC,1995.0,1996.1,5.0,1.0,RealTimeInference
33183,RegionC,RegionC,2325.0,2329.383333333333,5.0,7.0,RealTimeInference
33184,RegionA,RegionA,1606.0,1612.3166666666666,5.0,1.0,RealTimeInference
33185,RegionA,RegionA,1327.0,1329.8166666666666,5.0,18.0,BatchInference
33186,RegionA,RegionA,1650.0,1655.7666666666669,5.0,3.0,RealTimeInference
33187,RegionD,RegionD,2174.0,2176.75,5.0,43.0,AITraining
33188,RegionE,RegionE,2058.0,2058.4166666666665,5.0,63.0,AITraining
33189,RegionE,RegionE,1892.0,1894.95,5.0,7.0,BatchInference
33190,RegionF,RegionF,1759.0,1760.6666666666667,5.0,35.0,AITraining
33191,RegionA,RegionA,748.0,751.5666666666667,5.0,1.0,RealTimeInference
33192,RegionB,RegionB,806.0,812.55,5.0,5.0,BatchInference
33193,RegionB,RegionB,1739.0,1740.3166666666666,5.0,5.0,RealTimeInference
33194,RegionB,RegionB,977.0,979.6833333333332,5.0,2.0,RealTimeInference
33195,RegionD,RegionD,217.0,221.2333333333333,5.0,20.0,BatchInference
33196,RegionC,RegionC,1250.0,1252.3166666666666,5.0,2.0,RealTimeInference
33197,RegionA,RegionA,63.0,65.6,5.0,12.0,BatchInference
33198,RegionA,RegionA,816.0,816.4666666666667,5.0,4.0,BatchInference
33199,RegionA,RegionA,1896.0,1896.65,5.0,1.0,RealTimeInference
33200,RegionB,RegionB,1431.0,1433.5,5.0,7.0,RealTimeInference
33201,RegionB,RegionB,1127.0,1127.2,5.0,2.0,RealTimeInference
33202,RegionC,RegionC,1750.0,1755.7,5.0,6.0,RealTimeInference
33203,RegionF,RegionF,1053.0,1059.5333333333333,5.0,99.0,AITraining
33204,RegionB,RegionB,1285.0,1286.1666666666667,5.0,75.0,AITraining
33205,RegionB,RegionB,1227.0,1228.7333333333331,5.0,12.0,BatchInference
33206,RegionB,RegionB,2198.0,2202.1666666666665,5.0,18.0,BatchInference
33207,RegionC,RegionC,1551.0,1556.4,5.0,20.0,BatchInference
33208,RegionD,RegionD,1624.0,1630.0166666666669,5.0,14.0,BatchInference
33209,RegionF,RegionF,1041.0,1046.45,5.0,55.0,AITraining
33210,RegionF,RegionF,491.0,496.1333333333333,5.0,12.0,BatchInference
33211,RegionA,RegionA,679.0,679.1833333333333,5.0,4.0,BatchInference
33212,RegionD,RegionD,2068.0,2071.1,5.0,62.0,AITraining
33213,RegionC,RegionC,34.0,35.71666666666667,5.0,18.0,BatchInference
33214,RegionB,RegionB,20.0,20.183333333333334,5.0,2.0,RealTimeInference
33215,RegionC,RegionC,449.0,451.76666666666665,5.0,4.0,RealTimeInference
33216,RegionD,RegionD,1816.0,1817.4833333333331,5.0,2.0,RealTimeInference
33217,RegionA,RegionA,783.0,786.3,5.0,22.0,BatchInference
33218,RegionB,RegionB,2091.0,2096.516666666667,5.0,4.0,BatchInference
33219,RegionB,RegionB,2003.0,2008.0666666666664,5.0,15.0,BatchInference
33220,RegionE,RegionE,399.0,399.9,5.0,75.0,AITraining
33221,RegionC,RegionC,1944.0,1949.25,5.0,4.0,RealTimeInference
33222,RegionC,RegionC,2079.0,2079.3166666666666,5.0,4.0,RealTimeInference
33223,RegionE,RegionE,780.0,781.8666666666667,5.0,4.0,RealTimeInference
33224,RegionA,RegionA,603.0,605.0,5.0,6.0,RealTimeInference
33225,RegionB,RegionB,2220.0,2223.5666666666666,5.0,20.0,BatchInference
33226,RegionD,RegionD,913.0,919.55,5.0,112.0,AITraining
33227,RegionB,RegionB,1969.0,1970.0666666666664,5.0,5.0,RealTimeInference
33228,RegionD,RegionD,673.0,679.2166666666667,5.0,21.0,BatchInference
33229,RegionF,RegionF,578.0,581.5666666666667,5.0,55.0,AITraining
33230,RegionA,RegionA,963.0,966.35,5.0,6.0,RealTimeInference
33231,RegionA,RegionA,1349.0,1351.25,5.0,6.0,BatchInference
33232,RegionA,RegionA,473.0,476.9,5.0,1.0,RealTimeInference
33233,RegionC,RegionC,1130.0,1131.9333333333334,5.0,8.0,BatchInference
33234,RegionB,RegionB,1928.0,1929.65,5.0,1.0,RealTimeInference
33235,RegionE,RegionE,1658.0,1659.1,5.0,22.0,BatchInference
33236,RegionF,RegionF,1891.0,1897.1666666666667,5.0,11.0,BatchInference
33237,RegionC,RegionC,1726.0,1728.7833333333333,5.0,26.0,AITraining
33238,RegionB,RegionB,321.0,325.1,5.0,8.0,BatchInference
33239,RegionB,RegionB,206.0,206.75,5.0,5.0,RealTimeInference
33240,RegionB,RegionB,77.0,77.68333333333334,5.0,1.0,RealTimeInference
33241,RegionD,RegionD,353.0,355.1166666666667,5.0,17.0,BatchInference
33242,RegionC,RegionC,2169.0,2173.6,5.0,2.0,RealTimeInference
33243,RegionA,RegionA,666.0,669.9833333333333,5.0,13.0,BatchInference
33244,RegionD,RegionD,1098.0,1101.5,5.0,52.0,AITraining
